prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
"Create a bash script that monitors a MySQL replication slave, checks the Seconds_Behind_Master metric every minute, and alerts via Slack webhook if it exceeds 30 seconds.","```bash
#!/bin/bash

# Define the Slack webhook URL
SLACK_WEBHOOK_URL=""https://hooks.slack.com/services/your/slack/webhook""

# Function to send a message to Slack
send_slack_message() {
    curl -X POST -H 'Content-Type: application/json' -d '{""text"": ""'$1'""}' $SLACK_WEBHOOK_URL
}

# Main loop to monitor the Seconds_Behind_Master metric
while true; do
    # Get the Seconds_Behind_Master metric
    SECONDS_BEHIND_MASTER=$(mysql -u your_username -p -e","#!/usr/bin/env bash
WEBHOOK='https://hooks.slack.com/services/XXX/YYY/ZZZ'
while sleep 60; do sec=$(mysql -N -e ""SHOW SLAVE STATUS\G"" | awk '/Seconds_Behind_Master/ {print $2}'); if [ ""$sec"" -gt 30 ]; then curl -X POST -H 'Content-type: application/json' --data ""{\""text\"": \""Replication lag: $sec seconds\""}"" ""$WEBHOOK""; fi; done",False,False,False,True,0.0,0.0,0.0,True,1.0,Command is incomplete and lacks critical parts like the MySQL query and Slack alert logic; syntax is invalid.
"Find all symbolic links under /etc that point to files outside /etc, and list them with their target paths.",find /etc -type l -exec readlink -f {} \; | grep -v '^/etc/',"find /etc -type l -printf ""%p -> %l\n"" | awk '$3 !~ /^\/etc/ {print $0}'",False,True,True,True,2.0,2.0,2.0,True,5.0,"The command correctly uses find with -type l to locate symlinks and filters those outside /etc, though the method differs from the expected."
"Monitor CPU usage every 5 seconds, log timestamps and usage percentages to /tmp/cpu.log, and send an email alert via mailx if usage exceeds 90% for three consecutive checks.","while true; do
  cpu_usage=$(top -bn1 | grep ""Cpu(s)"" | awk '{print $2 + $4}')
  echo ""$(date): $cpu_usage%"" >> /tmp/cpu.log
  if (( $(grep -c ""90%"" /tmp/cpu.log) >= 3 )); then
    echo ""CPU usage exceeded 90% for three consecutive checks. Sending email alert.""
    mailx -s ""CPU Usage Alert"" recipient@example.com < /tmp/cpu.log
  fi
  sleep 5
done","#!/usr/bin/env bash
consec=0
while true; do
  usage=$(mpstat 1 1 | awk '/Average/ {print 100-$NF}')
  ts=$(date '+%Y-%m-%d %H:%M:%S')
  echo ""$ts CPU: ${usage}%"" >> /tmp/cpu.log
  if (( $(echo ""$usage > 90"" | bc -l) )); then
    ((consec++))
    if ((consec>=3)); then
      echo ""High CPU usage detected: $usage%"" | mailx -s ""CPU Alert"" admin@example.com
      consec=0
    fi
  else
    consec=0
  fi
  sleep 5
done",False,True,True,True,0.0,0.0,0.0,True,1.0,"Command uses top and checks for '90%' in log, which is incorrect; should check if current usage exceeds 90% and track consecutive checks, not just presence of '90%' in log."
"Extract all JSON objects from a mixed log file /var/log/mixed.log, pretty‑print them with jq, and write the result to /tmp/pretty.json, ignoring malformed lines.",cat /var/log/mixed.log | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq -r '.[]' | jq,"grep -o '{[^}]*}' /var/log/mixed.log | while read -r line; do
  echo ""$line"" | jq . 2>/dev/null
 done > /tmp/pretty.json",False,True,True,True,0.0,0.0,0.0,True,1.0,Uses jq repeatedly with incorrect filters and does not properly extract JSON objects or ignore malformed lines as required.
"Create a snapshot of the /home directory, excluding any hidden files or directories, using rsync over SSH to backup@example.com:/backups/home_$(date +%Y%m%d).",rsync -avz --exclude='.*' /home/ backup@example.com:/backups/home_$(date +%Y%m%d).,rsync -a --exclude='.*' /home/ backup@example.com:/backups/home_$(date +%Y%m%d)/,False,True,True,True,2.0,1.0,2.0,True,4.0,"Correct tool and flags, but the destination path lacks a trailing slash which may affect directory structure; constraint on excluding hidden files is honored."
"Find all ELF binaries in /usr/local/bin that are not owned by root, change their ownership to root:root, and set the setuid bit, logging each change to /var/log/setuid_changes.log.","find /usr/local/bin -type f -exec chown root:root {} \; && find /usr/local/bin -type f -exec chmod u+s {} \; && echo ""Setuid changes logged to /var/log/setuid_changes.log"" | tee -a /var/log/setuid_changes.log","#!/usr/bin/env bash
find /usr/local/bin -type f -executable -exec file {} \; | grep -i ELF | cut -d: -f1 | while read -r bin; do
  if [ $(stat -c %U ""$bin"") != ""root"" ]; then
    chown root:root ""$bin""
    chmod u+s ""$bin""
    echo ""$(date '+%F %T') Modified $bin"" >> /var/log/setuid_changes.log
  fi
done",False,True,True,True,0.0,0.0,0.0,False,1.0,"Command does not check for ELF binaries or ownership before changing them, violating constraints and safety."
"Generate a CSV report of disk usage per user (home directories) on the system, sorted by usage descending, with columns: user, size_in_GB, and write it to /tmp/disk_report.csv.","du -sh /home/* | sort -hr | awk '{print $1, $2/1024/1024, $3}' > /tmp/disk_report.csv","#!/usr/bin/env bash
printf 'user,size_in_GB\n' > /tmp/disk_report.csv
cut -d: -f1 /etc/passwd | while read -r user; do
  dir=""/home/$user""
  if [ -d ""$dir"" ]; then
    size=$(du -sBG ""$dir"" | cut -f1 | tr -d G)
    printf '%s,%.2f\n' ""$user"" ""$(echo ""$size/1"" | bc -l)"" >> /tmp/disk_report.csv
  fi
done
sort -t, -k2 -nr /tmp/disk_report.csv -o /tmp/disk_report.csv",False,True,True,True,1.0,1.0,0.0,True,2.0,Uses du and sort but does not correctly calculate size in GB or format CSV; misses user column and proper sorting.
"Using awk, parse /var/log/syslog to find the first occurrence of each distinct error code (e.g., ERR123) and output a tab‑separated list of error_code and timestamp.","awk -F' ' '$1 ~ /^ERR/ {print $1, $4}' /var/log/syslog | sort -k1,1 | uniq -c | awk '{print $2 ""\t"" $1}'","awk '/ERR[0-9]+/ {match($0,/ERR[0-9]+/,a); code=a[0]; if(!(code in seen)){print code""\t""$1"" ""$2; seen[code]=1}}' /var/log/syslog",False,True,True,True,1.0,2.0,1.0,True,3.0,The command uses a less efficient approach and may not correctly capture distinct error codes; the expected solution uses a more precise regex and tracking mechanism.
"Create a one‑liner that watches /var/log/auth.log in real time, counts failed SSH login attempts per source IP, and prints the top 5 offending IPs every minute.",tail -f /var/log/auth.log | awk '{print $1}' | sort | uniq -c | sort -nr | head -n 5,"#!/usr/bin/env bash
while :; do
  tail -n0 -F /var/log/auth.log | \
    grep --line-buffered ""Failed password"" | \
    awk '{print $(NF-3)}' | \
    sort | uniq -c | sort -nr | head -n 5
  sleep 60
done",False,True,True,True,0.0,0.0,0.0,True,1.0,Command does not watch in real time or count failed attempts correctly; lacks grep for 'Failed password' and proper field extraction.
"Find all files in /opt/data that have not been accessed in the last 180 days, compress them into a single tar.xz archive named stale_$(date +%s).tar.xz, and delete the original files after successful compression.",find /opt/data -type f -atime +180 -exec tar -czvf stale_$(date +%s).tar.xz {} + && rm -rf /opt/data/*,"#!/usr/bin/env bash
archive=stale_$(date +%s).tar.xz
find /opt/data -type f -atime +180 -print0 | tar --null -cJvf $archive --files-from=- && \
  find /opt/data -type f -atime +180 -delete",False,True,True,True,2.0,1.0,0.0,False,2.0,"Uses tar and find but deletes all files in /opt/data, not just the ones in the archive, violating the constraint to delete only the compressed files."
"Write a Bash function named json_key_count that accepts a JSON file path and a key name, and prints the number of occurrences of that key at any depth using jq.","json_key_count() {
  local json_file=$1
  local key_name=$2
  jq '. | length' ""$json_file"" | jq -r '.[$key_name] | length'
}","json_key_count() {
  local file=$1
  local key=$2
  jq ""..|objects|.\""$key\""?"" ""$file"" | grep -c .
}",False,True,True,True,0.0,0.0,0.0,True,1.0,Incorrect use of jq to count keys; does not properly traverse JSON depth or count key occurrences as requested.
"Using only POSIX tools, replace all occurrences of the string ""foo"" with ""bar"" in all .txt files under /srv/www, but create a backup of each original file with a .bak extension before modifying.","find /srv/www -type f -name ""*.txt"" -exec sh -c 'cp {} {}.bak && sed -i ""s/foo/bar/g"" {}' {} \;","find /srv/www -type f -name '*.txt' -exec sh -c '
  cp ""$1"" ""$1.bak"" && 
  sed -i ""s/foo/bar/g"" ""$1""
' _ {} \;",False,True,True,True,2.0,2.0,2.0,True,4.0,"Correct tool usage, proper backup and replacement logic, but uses a less clean approach compared to the expected command."
"Generate a report of the top 5 processes consuming the most memory on the system, including PID, command, and %MEM, and send it via Telegram bot API using curl. Assume BOT_TOKEN and CHAT_ID are exported.","curl -X POST ""https://api.telegram.org/bot$BOT_TOKEN/sendMessage"" -d ""chat_id=$CHAT_ID&text=$(ps -eo pid,cmd,%mem --sort=-%mem | head -n 6)""","#!/usr/bin/env bash
report=$(ps -eo pid,comm,%mem --sort=-%mem | head -n 6)
curl -s -X POST ""https://api.telegram.org/bot${BOT_TOKEN}/sendMessage"" \
  -d chat_id=$CHAT_ID \
  -d text=""Top memory consumers:\n$report""",False,True,True,True,1.0,1.0,1.0,True,3.0,Uses correct tool (curl) and command (ps) but lacks proper formatting for the message and may include header rows; also uses head -n 6 instead of filtering top 5.
"Find duplicate files (identical content) under /var/www/html, list each set of duplicates on a separate line (space‑separated paths), and write the list to /tmp/duplicates.txt.",find /var/www/html -type f -exec md5sum {} + | sort | uniq -d | awk '{print $2}' | xargs -I {} find /var/www/html -type f -md5sum -print0 | grep -F {} | sort | uniq -d | awk '{print $2}' | xargs -I {} echo {} | tr '\n' ' ' | sed 's/ $//' | sed 's/ / /g' | sed 's/ / /g' | sed 's/ / /g' | sed 's/ / /g' | sed ',"#!/usr/bin/env bash
find /var/www/html -type f -exec sha256sum {} + | \
  sort | uniq -w64 -D | \
  awk '{print $2}' | \
  xargs -n1 dirname | uniq -c | awk '$1>1{print $2}' | \
  while read -r dir; do
    find ""$dir"" -type f -exec sha256sum {} + | sort | uniq -w64 -D | cut -d' ' -f3- | tr '\n' ' ' && echo
  done > /tmp/duplicates.txt",False,True,False,True,0.0,0.0,0.0,True,1.0,Command is incomplete and contains syntax errors; the approach is overly complex and may not correctly identify duplicates.
"Create a Bash script that reads a list of URLs from urls.txt, downloads each with curl respecting a maximum of 4 concurrent downloads, retries failed downloads up to 2 times, and logs successes and failures to download.log.","```bash
#!/bin/bash

# Read URLs from urls.txt
urls=$(cat urls.txt)

# Initialize download log
touch download.log

# Function to download a URL
download_url() {
    local url=$1
    local retries=0
    local success=0

    while [ $retries -lt 2 ]; do
        if curl -o /dev/null -s -w ""%{http_code}"" ""$url"" | grep -q 200; then
            echo ""Download successful: $url"" >> download.log
            success=1
            break
        else
            echo","#!/usr/bin/env bash
max_jobs=4
while read -r url; do
  ((i=i%max_jobs)); ((i++==0)) && wait
  {
    attempts=0
    while ((attempts<3)); do
      if curl -O ""$url""; then
        echo ""$(date '+%F %T') SUCCESS $url"" >> download.log
        break
      else
        ((attempts++))
        sleep 2
      fi
    done
    if ((attempts==3)); then
      echo ""$(date '+%F %T') FAIL $url"" >> download.log
    fi
  } &
 done < urls.txt
wait",False,False,False,True,0.0,0.0,0.0,True,1.0,Command is incomplete and lacks concurrency control; syntax is invalid and does not meet all constraints.
"Using find and xargs, change the permissions of all .sh files under /opt/scripts that are larger than 10 KB to be executable by the owner only, and output a summary of changed files.","find /opt/scripts -type f -name ""*.sh"" -size +10k -exec chmod 700 {} \; && find /opt/scripts -type f -name ""*.sh"" -size +10k -exec ls -l {} \;","find /opt/scripts -type f -name '*.sh' -size +10k -print0 | \
  xargs -0 -I{} sh -c 'chmod 700 ""{}"" && echo ""Changed: {}""'",False,True,True,True,1.0,2.0,1.0,True,3.0,"Uses find twice instead of xargs, which is less efficient; does not output a summary of changed files as requested."
"Parse a CSV file data.csv (comma‑separated, with header) to compute the average of the column named ""duration"" for rows where the column ""status"" equals ""completed"", and print the result with two decimal places.","python -c ""import csv; with open('data.csv', newline='') as csvfile: reader = csv.DictReader(csvfile); total = 0; count = 0; for row in reader: if row['status'] == 'completed': total += float(row['duration']); count += 1; print(f'Average duration: {total/count:.2f}')""","awk -F',' 'NR==1{for(i=1;i<=NF;i++) if($i==""duration"") d=i; if($i==""status"") s=i} NR>1 && $s==""completed"" {sum+=$d; cnt++} END{if(cnt) printf ""%.2f\n"", sum/cnt}' data.csv",False,True,True,True,2.0,2.0,2.0,True,5.0,"Correct tool (Python) and logic, but the expected answer uses awk. Both are valid, but the command correctly implements the logic with Python."
"Write a one‑liner that tails the last 100 lines of /var/log/kern.log, filters lines containing ""error"" (case‑insensitive), extracts the timestamp field (assume it's the first two columns), and counts occurrences per minute, outputting minute and count sorted chronologically.","tail -n 100 /var/log/kern.log | grep -i ""error"" | awk '{print $1, $2}' | sort -k1,1n -k2,2n | uniq -c | sort -nr","tail -n100 /var/log/kern.log | grep -i error | awk '{print $1"" ""$2}' | cut -d' ' -f1,2 | uniq -c | sort -k2,2",False,True,True,True,2.0,2.0,0.0,True,2.0,Command uses sort and uniq but does not properly group by minute; lacks explicit minute extraction and counting logic as required.
"Create a Bash function called retry_cmd that takes a command string and a number N, runs the command, and if it fails, retries up to N times with exponential backoff starting at 1 second.","```bash
retry_cmd() {
    local cmd=$1
    local retries=$2
    local delay=1
    for ((i=0; i<retries; i++)); do
        if eval ""$cmd""; then
            echo ""Command succeeded after $i retries.""
            return 0
        fi
        echo ""Command failed. Retrying in $delay seconds...""
        sleep $delay
        delay=$((delay * 2))
    done
    echo ""Command failed after $retries retries.""
    return 1
}
```","retry_cmd() {
  local cmd=""$1""
  local retries=$2
  local delay=1
  for ((i=0;i<=retries;i++)); do
    eval ""$cmd"" && return 0
    ((i==retries)) && break
    sleep $delay
    delay=$((delay*2))
  done
  return 1
}",False,False,True,True,2.0,2.0,2.0,True,4.0,"The command defines a correct retry function with exponential backoff, but uses markdown formatting and has a slightly different structure from the expected version."
