prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
"Write a Bash script that monitors CPU usage every 5 seconds, logs timestamps where usage exceeds 80% into /var/log/high_cpu.log, and sends an email alert after 3 consecutive high‑usage readings.","#!/usr/bin/env bash
consec=0
while true; do
  usage=$(mpstat 1 1 | awk '/Average/ {print 100 - $NF}')
  ts=$(date '+%Y-%m-%d %H:%M:%S')
  if (( $(echo ""$usage > 80"" | bc -l) )); then
    echo ""$ts CPU $usage%"" >> /var/log/high_cpu.log
    ((consec++))
    if ((consec>=3)); then
      mail -s ""High CPU Alert"" admin@example.com <<EOF
CPU usage exceeded 80% for 3 consecutive checks.
Last reading: $ts ($usage%)
EOF
      consec=0
    fi
  else
    consec=0
  fi
  sleep 5
done","#!/usr/bin/env bash
consec=0
while true; do
  usage=$(mpstat 1 1 | awk '/Average/ {print 100 - $NF}')
  ts=$(date '+%Y-%m-%d %H:%M:%S')
  if (( $(echo ""$usage > 80"" | bc -l) )); then
    echo ""$ts CPU $usage%"" >> /var/log/high_cpu.log
    ((consec++))
    if ((consec>=3)); then
      mail -s ""High CPU Alert"" admin@example.com <<EOF
CPU usage exceeded 80% for 3 consecutive checks.
Last reading: $ts ($usage%)
EOF
      consec=0
    fi
  else
    consec=0
  fi
  sleep 5
done",True,True,True,True,2,2,2,True,5,"Correct tool (bash script), correct logic for monitoring, logging, and alerting; all constraints are honored."
"Using awk and sed, transform a CSV file with headers (name,age,city) into a JSON array of objects, each object on a separate line.","#!/usr/bin/env bash
awk -F',' 'NR==1{for(i=1;i<=NF;i++)h[i]=$i;next}{printf ""{""; for(i=1;i<=NF;i++){printf ""\""%s\"": \""%s\"""", h[i], $i; if(i<NF)printf "", ""} printf ""},\n""}' input.csv |\
  sed '$ s/,$//' > output.json","#!/usr/bin/env bash
awk -F',' 'NR==1{for(i=1;i<=NF;i++)h[i]=$i;next}{printf ""{""; for(i=1;i<=NF;i++){printf ""\""%s\"": \""%s\"""", h[i], $i; if(i<NF)printf "", ""} printf ""},\n""}' input.csv |\
  sed '$ s/,$//' > output.json",True,True,True,True,2,2,2,True,5,"Correct tool usage with awk and sed, proper handling of CSV to JSON conversion with headers, and correct output formatting."
"Create a one‑liner that lists all files in /opt/data larger than 100 MiB, computes their SHA256 checksum, and writes ""checksum  filename"" to checksums.txt.",find /opt/data -type f -size +100M -exec sha256sum {} + > checksums.txt,find /opt/data -type f -size +100M -exec sha256sum {} + > checksums.txt,True,True,True,True,2,2,2,True,5,"Correct tool, flags, and args; all constraints are honored and the command is safe."
"Write a Bash function that takes a process name pattern, finds the oldest matching process, and sends it a SIGTERM, then waits up to 10 seconds for it to exit before sending SIGKILL.","#!/usr/bin/env bash
terminate_oldest(){
  local pattern=""$1""
  pid=$(ps -eo pid,etime,comm --no-headers |\
        awk -v pat=""$pattern"" '$3 ~ pat {print $1,$2}' |\
        sort -k2 | head -n1 | cut -d' ' -f1)
  [[ -z $pid ]] && return 1
  kill -TERM ""$pid""
  for i in {1..10}; do
    kill -0 ""$pid"" 2>/dev/null || break
    sleep 1
done
  kill -0 ""$pid"" 2>/dev/null && kill -KILL ""$pid""
}
# Usage: terminate_oldest ""myservice""","#!/usr/bin/env bash
terminate_oldest(){
  local pattern=""$1""
  pid=$(ps -eo pid,etime,comm --no-headers |\
        awk -v pat=""$pattern"" '$3 ~ pat {print $1,$2}' |\
        sort -k2 | head -n1 | cut -d' ' -f1)
  [[ -z $pid ]] && return 1
  kill -TERM ""$pid""
  for i in {1..10}; do
    kill -0 ""$pid"" 2>/dev/null || break
    sleep 1
done
  kill -0 ""$pid"" 2>/dev/null && kill -KILL ""$pid""
}
# Usage: terminate_oldest ""myservice""",True,True,True,True,2,2,2,True,5,"Correct tool (bash function), correct logic for finding and terminating the oldest process, and all constraints are honored."
"Parse the system journal for entries from the last hour with priority err or higher, extract the MESSAGE field, and write unique messages to err_messages.txt.","#!/usr/bin/env bash
journalctl -p err..alert --since ""1 hour ago"" -o json |\
  jq -r '.MESSAGE' | sort -u > err_messages.txt","#!/usr/bin/env bash
journalctl -p err..alert --since ""1 hour ago"" -o json |\
  jq -r '.MESSAGE' | sort -u > err_messages.txt",True,True,True,True,2,2,2,True,5,"Correct tool usage, proper flags for journalctl and jq, and correct handling of output to extract and sort unique messages."
"Create a Bash script that backs up a MySQL database, compresses the dump with pigz, encrypts it with GPG, and uploads to an FTP server using curl.","#!/usr/bin/env bash
DB=""mydb""
USER=""dbuser""
PASS=""dbpass""
DATE=$(date +%Y%m%d)
mysqldump -u ""$USER"" -p""$PASS"" ""$DB"" |\
  pigz |\
  gpg --symmetric --cipher-algo AES256 -o ""${DB}_$DATE.sql.gz.gpg""
curl -T ""${DB}_$DATE.sql.gz.gpg"" ftp://ftp.example.com/backups/ --user ""ftpuser:ftppass""","#!/usr/bin/env bash
DB=""mydb""
USER=""dbuser""
PASS=""dbpass""
DATE=$(date +%Y%m%d)
mysqldump -u ""$USER"" -p""$PASS"" ""$DB"" |\
  pigz |\
  gpg --symmetric --cipher-algo AES256 -o ""${DB}_$DATE.sql.gz.gpg""
curl -T ""${DB}_$DATE.sql.gz.gpg"" ftp://ftp.example.com/backups/ --user ""ftpuser:ftppass""",True,True,True,True,2,2,2,True,5,Correct tooling and workflow; all required steps are included with proper syntax and variable usage.
"Write a one‑liner that finds all Python files in a repo, counts total lines of code excluding blank lines and comments, and prints the count.","find . -type f -name ""*.py"" -exec cat {} + |\
  grep -vE '^(\s*$|\s*#)' | wc -l","find . -type f -name ""*.py"" -exec cat {} + |\
  grep -vE '^(\s*$|\s*#)' | wc -l",True,True,True,True,2,2,2,True,5,"Correct tool and approach; uses find and grep with correct flags to count non-blank, non-comment lines in Python files."
"Create a Bash function that monitors a given log file for the appearance of the string ""FATAL"", and when detected, extracts the surrounding 5 lines before and after, then sends them via email.","#!/usr/bin/env bash
watch_fatal(){
  local logfile=""$1""
  tail -F ""$logfile"" |\
    grep --line-buffered -C5 ""FATAL"" |\
    while IFS= read -r line; do
      echo ""$line"" >> /tmp/fatal_context.txt
    done &
  # Background monitor; send email when file grows
  inotifywait -m -e modify ""$logfile"" --format ""%w%f"" |\
    while read -r _; do
      if grep -q ""FATAL"" /tmp/fatal_context.txt; then
        mail -s ""Fatal detected"" admin@example.com < /tmp/fatal_context.txt
        > /tmp/fatal_context.txt
      fi
    done
}
# Usage: watch_fatal /var/log/app.log","#!/usr/bin/env bash
watch_fatal(){
  local logfile=""$1""
  tail -F ""$logfile"" |\
    grep --line-buffered -C5 ""FATAL"" |\
    while IFS= read -r line; do
      echo ""$line"" >> /tmp/fatal_context.txt
    done &
  # Background monitor; send email when file grows
  inotifywait -m -e modify ""$logfile"" --format ""%w%f"" |\
    while read -r _; do
      if grep -q ""FATAL"" /tmp/fatal_context.txt; then
        mail -s ""Fatal detected"" admin@example.com < /tmp/fatal_context.txt
        > /tmp/fatal_context.txt
      fi
    done
}
# Usage: watch_fatal /var/log/app.log",True,True,True,True,2,2,2,True,5,Correct tool and approach; function correctly monitors log for 'FATAL' and sends email with context. All constraints are met.
"Using only Bash and coreutils, generate a report of disk usage per user on /home, sorted descending, showing size in GiB with two decimal places.","#!/usr/bin/env bash
du -sh /home/* 2>/dev/null |\
  awk '{printf ""%s\t%.2fGiB\n"", $2, $1/1024}' |\
  sort -k2 -hr","#!/usr/bin/env bash
du -sh /home/* 2>/dev/null |\
  awk '{printf ""%s\t%.2fGiB\n"", $2, $1/1024}' |\
  sort -k2 -hr",True,True,True,True,2,2,2,True,5,"Correct tool usage, proper flags, correct args, constraints honored, and safe command."
"Create a Bash one‑liner that lists all systemd services that failed to start in the last boot, showing service name and the timestamp of the failure.",systemctl --failed --no-legend | awk '{print $1}' | xargs -I{} systemctl show -p ExecMainStartTimestamp {} | grep -E 'ExecMainStartTimestamp=' | sed 's/ExecMainStartTimestamp=//' | paste <(systemctl --failed --no-legend | awk '{print $1}') -,systemctl --failed --no-legend | awk '{print $1}' | xargs -I{} systemctl show -p ExecMainStartTimestamp {} | grep -E 'ExecMainStartTimestamp=' | sed 's/ExecMainStartTimestamp=//' | paste <(systemctl --failed --no-legend | awk '{print $1}') -,True,True,True,True,2,2,2,True,5,"Command correctly uses systemctl and processing tools to extract failed services and their timestamps, matching the expected output."
"Write a Bash script that watches a directory for new .tar.gz archives, verifies their integrity with tar -tzf, and moves valid archives to /var/archives/validated while moving corrupt ones to /var/archives/corrupt.","#!/usr/bin/env bash
inotifywait -m -e close_write --format ""%w%f"" /incoming |\
  while read -r file; do
    [[ ""$file"" == *.tar.gz ]] || continue
    if tar -tzf ""$file"" &>/dev/null; then
      mv ""$file"" /var/archives/validated/
    else
      mv ""$file"" /var/archives/corrupt/
    fi
  done","#!/usr/bin/env bash
inotifywait -m -e close_write --format ""%w%f"" /incoming |\
  while read -r file; do
    [[ ""$file"" == *.tar.gz ]] || continue
    if tar -tzf ""$file"" &>/dev/null; then
      mv ""$file"" /var/archives/validated/
    else
      mv ""$file"" /var/archives/corrupt/
    fi
  done",True,True,True,True,2,2,2,True,5,"Correct tool (inotifywait and tar) and logic; all constraints (checking .tar.gz, moving to validated/corrupt) are honored."
"Using jq, extract all unique values of the field ""user.id"" from a large JSON lines file (one JSON object per line) and write them sorted to user_ids.txt.","jq -r '.""user""?.""id""' bigdata.jsonl | sort -u > user_ids.txt","jq -r '.""user""?.""id""' bigdata.jsonl | sort -u > user_ids.txt",True,True,True,True,2,2,2,True,5,"Correct tool (jq) and method; extracts user.id, sorts and uniques them, writes to user_ids.txt as required."
"Search all JSON files in /etc for entries where the key ""enabled"" is true, extract the corresponding ""service"" name, and write a unique sorted list to /tmp/enabled_services.txt.","find /etc -type f -name ""*.json"" -print0 | xargs -0 -r jq -r 'to_entries[] | select(.value.enabled==true) | .key' | sort -u > /tmp/enabled_services.txt","find /etc -type f -name ""*.json"" -print0 | xargs -0 -r jq -r 'to_entries[] | select(.value.enabled==true) | .key' | sort -u > /tmp/enabled_services.txt",True,True,True,True,2,2,2,True,5,"Correct tool usage, proper flags, correct arguments, and all constraints honored."
"Create a tarball of all .conf files that contain the word ""PasswordAuthentication"" (case‑insensitive) in /etc/ssh, preserving directory structure, and compress with xz, naming the archive with the current date.","tar -cJf ""ssh_conf_$(date +%F).tar.xz"" $(grep -ril ""PasswordAuthentication"" /etc/ssh --include='*.conf')","tar -cJf ""ssh_conf_$(date +%F).tar.xz"" $(grep -ril ""PasswordAuthentication"" /etc/ssh --include='*.conf')",True,True,True,True,2,2,2,True,5,"Correct tool and flags, correct args with date and grep for files, preserves directory structure and uses xz compression as required."
"Monitor /var/log/syslog in real time, filter lines that contain either ERROR or CRITICAL, prepend a timestamp in UTC, and write them to /var/log/critical_errors.log without buffering.","stdbuf -oL tail -F /var/log/syslog | grep -Ei ""ERROR|CRITICAL"" | while IFS= read -r line; do printf ""%s %s\n"" ""$(date -u +'%Y-%m-%dT%H:%M:%SZ')"" ""$line""; done >> /var/log/critical_errors.log","stdbuf -oL tail -F /var/log/syslog | grep -Ei ""ERROR|CRITICAL"" | while IFS= read -r line; do printf ""%s %s\n"" ""$(date -u +'%Y-%m-%dT%H:%M:%SZ')"" ""$line""; done >> /var/log/critical_errors.log",True,True,True,True,2,2,2,True,5,"Command correctly uses stdbuf, tail, grep, and while loop to monitor, filter, timestamp, and log lines; all constraints are honored."
"Write a Bash function called rotate_logs that compresses all *.log files in a given directory older than 14 days, appends a .gz suffix, and removes logs larger than 100 MiB after compression.","rotate_logs() {
  local dir=""$1""
  find ""$dir"" -type f -name ""*.log"" -mtime +14 -exec gzip -9 {} \; -exec rm -f {} \;
  find ""$dir"" -type f -name ""*.log.gz"" -size +100M -delete
}
# Usage: rotate_logs /var/log","rotate_logs() {
  local dir=""$1""
  find ""$dir"" -type f -name ""*.log"" -mtime +14 -exec gzip -9 {} \; -exec rm -f {} \;
  find ""$dir"" -type f -name ""*.log.gz"" -size +100M -delete
}
# Usage: rotate_logs /var/log",True,True,True,True,2,2,2,True,5,"Correct tool (find and gzip), correct flags for age and size, correct args with placeholder directory, and all constraints are honored."
"Using curl, download a JSON API from https://api.example.com/data, extract the field ""metrics.cpu"" from each element in the array, calculate the average, and print it with two decimal places.","curl -s https://api.example.com/data | jq -r '.[].metrics.cpu' | awk '{sum+=$1; cnt+=1} END {if(cnt) printf ""%.2f\n"", sum/cnt}'","curl -s https://api.example.com/data | jq -r '.[].metrics.cpu' | awk '{sum+=$1; cnt+=1} END {if(cnt) printf ""%.2f\n"", sum/cnt}'",True,True,True,True,2,2,2,True,5,"Correct tool chain (curl, jq, awk) with proper flags and operations to extract, sum, and average the metric."
"Find all files under /home that are larger than 1 GiB, have not been accessed in the last 180 days, and change their permissions to 600, logging each change to /var/log/old_big_files.log.","find /home -type f -size +1G -atime +180 -print0 | while IFS= read -r -d '' file; do chmod 600 ""$file"" && echo ""$(date +%F) chmod 600 $file"" >> /var/log/old_big_files.log; done","find /home -type f -size +1G -atime +180 -print0 | while IFS= read -r -d '' file; do chmod 600 ""$file"" && echo ""$(date +%F) chmod 600 $file"" >> /var/log/old_big_files.log; done",True,True,True,True,2,2,2,True,5,"Correct tool, flags, args, and constraints; safely handles file paths with spaces and logs changes as required."
"Write a one‑liner that lists all processes consuming more than 5 % CPU for longer than 10 minutes, showing PID, user, CPU%, and command, sorted by CPU% descending.","ps -eo pid,user,pcpu,etime,comm --no-headers | awk '$3>5 && $4~/:([1-9][0-9]*):[0-5][0-9]/ {print}' | sort -k3 -nr","ps -eo pid,user,pcpu,etime,comm --no-headers | awk '$3>5 && $4~/:([1-9][0-9]*):[0-5][0-9]/ {print}' | sort -k3 -nr",True,True,True,True,2,2,1,True,4,"Correct tool and command structure, but the regex for etime may not accurately capture 'longer than 10 minutes' due to formatting variations."
"Create a temporary directory, copy all .sh scripts from /usr/local/bin that contain the word ""backup"" (case‑insensitive) into it, then create a zip archive named backup_scripts_$(date +%s).zip and remove the temporary directory.","tmpdir=$(mktemp -d) && grep -ril ""backup"" /usr/local/bin --include='*.sh' | xargs -I{} cp {} ""$tmpdir"" && zip -j ""backup_scripts_$(date +%s).zip"" ""$tmpdir""/* && rm -rf ""$tmpdir""","tmpdir=$(mktemp -d) && grep -ril ""backup"" /usr/local/bin --include='*.sh' | xargs -I{} cp {} ""$tmpdir"" && zip -j ""backup_scripts_$(date +%s).zip"" ""$tmpdir""/* && rm -rf ""$tmpdir""",True,True,True,True,2,2,2,True,5,"Correct tool usage, all required flags and constraints are met, and the command is safe and complete."
"Write a Bash script that watches a directory (/opt/incoming) for new .csv files, validates that each has exactly 5 columns, moves valid files to /opt/processed, and logs invalid ones to /var/log/invalid_csv.log.","#!/usr/bin/env bash
in_dir=""/opt/incoming""
proc_dir=""/opt/processed""
log_file=""/var/log/invalid_csv.log""
while true; do
  inotifywait -e close_write,moved_to ""$in_dir"" --format ""%f"" | while read file; do
    if [[ ""$file"" == *.csv ]]; then
      if awk -F',' 'NF!=5{exit 1}' ""$in_dir/$file""; then
        mv ""$in_dir/$file"" ""$proc_dir/""
      else
        echo ""$(date +%F_%T) Invalid: $file"" >> ""$log_file""
      fi
    fi
  done
done","#!/usr/bin/env bash
in_dir=""/opt/incoming""
proc_dir=""/opt/processed""
log_file=""/var/log/invalid_csv.log""
while true; do
  inotifywait -e close_write,moved_to ""$in_dir"" --format ""%f"" | while read file; do
    if [[ ""$file"" == *.csv ]]; then
      if awk -F',' 'NF!=5{exit 1}' ""$in_dir/$file""; then
        mv ""$in_dir/$file"" ""$proc_dir/""
      else
        echo ""$(date +%F_%T) Invalid: $file"" >> ""$log_file""
      fi
    fi
  done
done",True,True,True,True,2,2,2,True,5,"Correct tool (bash script) with proper structure, uses inotifywait for watching, validates columns with awk, moves valid files, logs invalid ones; fully meets all constraints."
