prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
"Using awk and sed, transform a CSV file with headers (name,age,city) into a JSON array of objects, each object on a separate line.","awk -F',' 'NR==1{print; next} {print ""{\""name\"":\""""$1""\"",\""age\"":'""$2""',""\""city\"":\""""$3""\""}""}' file.csv | sed 's/,$/\n/'","#!/usr/bin/env bash
awk -F',' 'NR==1{for(i=1;i<=NF;i++)h[i]=$i;next}{printf ""{""; for(i=1;i<=NF;i++){printf ""\""%s\"": \""%s\"""", h[i], $i; if(i<NF)printf "", ""} printf ""},\n""}' input.csv |\
  sed '$ s/,$//' > output.json",False,True,True,True,1,1,1,True,3,"Uses awk and sed as requested, but the command does not correctly format the JSON (missing commas, incorrect handling of fields), and the expected command is more robust."
"Create a one‑liner that lists all files in /opt/data larger than 100 MiB, computes their SHA256 checksum, and writes ""checksum  filename"" to checksums.txt.",find /opt/data -size +100M -exec sha256sum {} + | tee -a checksums.txt,find /opt/data -type f -size +100M -exec sha256sum {} + > checksums.txt,False,True,True,True,2,1,1,True,3,"Uses tee -a which appends instead of overwriting, violating the 'writes to checksums.txt' constraint."
"Write a Bash function that takes a process name pattern, finds the oldest matching process, and sends it a SIGTERM, then waits up to 10 seconds for it to exit before sending SIGKILL.","kill_oldest_process() { ps aux | grep ""$1"" | sort -k4n | head -1 | awk '{print $2}' | xargs kill -15; sleep 10; ps aux | grep ""$1"" | sort -k4n | head -1 | awk '{print $2}' | xargs kill -9; }","#!/usr/bin/env bash
terminate_oldest(){
  local pattern=""$1""
  pid=$(ps -eo pid,etime,comm --no-headers |\
        awk -v pat=""$pattern"" '$3 ~ pat {print $1,$2}' |\
        sort -k2 | head -n1 | cut -d' ' -f1)
  [[ -z $pid ]] && return 1
  kill -TERM ""$pid""
  for i in {1..10}; do
    kill -0 ""$pid"" 2>/dev/null || break
    sleep 1
done
  kill -0 ""$pid"" 2>/dev/null && kill -KILL ""$pid""
}
# Usage: terminate_oldest ""myservice""",False,True,True,True,0,0,0,True,2,"The command uses a basic approach but lacks robustness (e.g., no check for existing processes, no proper waiting logic, no error handling), though it uses the correct tool (kill) and general approach."
"Parse the system journal for entries from the last hour with priority err or higher, extract the MESSAGE field, and write unique messages to err_messages.txt.",journalctl -u YOUR_SERVICE -b -1 | grep -i err | awk '{print $0}' | sort -u | tee err_messages.txt,"#!/usr/bin/env bash
journalctl -p err..alert --since ""1 hour ago"" -o json |\
  jq -r '.MESSAGE' | sort -u > err_messages.txt",False,True,True,True,0,0,0,True,1,Uses incorrect flags (-u YOUR_SERVICE -b -1) and does not properly filter by priority or extract MESSAGE field; misses json parsing and jq for field extraction.
"Create a Bash script that backs up a MySQL database, compresses the dump with pigz, encrypts it with GPG, and uploads to an FTP server using curl.",mysqldump -u root -p database | pigz | gpg -c --passphrase=secret | curl -T - ftp://user:pass@ftp.example.com/backup/,"#!/usr/bin/env bash
DB=""mydb""
USER=""dbuser""
PASS=""dbpass""
DATE=$(date +%Y%m%d)
mysqldump -u ""$USER"" -p""$PASS"" ""$DB"" |\
  pigz |\
  gpg --symmetric --cipher-algo AES256 -o ""${DB}_$DATE.sql.gz.gpg""
curl -T ""${DB}_$DATE.sql.gz.gpg"" ftp://ftp.example.com/backups/ --user ""ftpuser:ftppass""",False,True,True,True,1,1,1,False,3,Uses correct tools but lacks encryption passphrase security and does not include compression filename; misses some constraints.
"Write a one‑liner that finds all Python files in a repo, counts total lines of code excluding blank lines and comments, and prints the count.","wc -l <(find . -name ""*.py"") | sed 's/  */ /g' | awk '{print $1}'","find . -type f -name ""*.py"" -exec cat {} + |\
  grep -vE '^(\s*$|\s*#)' | wc -l",False,True,True,True,0,0,0,True,1,The command counts all lines in Python files but does not exclude blank lines and comments as required.
"Create a Bash function that monitors a given log file for the appearance of the string ""FATAL"", and when detected, extracts the surrounding 5 lines before and after, then sends them via email.","watch -n 60 'tail -f /var/log/syslog | grep FATAL | sed -n ""1,5p; /FATAL/,5p""' | mail -s ""FATAL ERROR"" root","#!/usr/bin/env bash
watch_fatal(){
  local logfile=""$1""
  tail -F ""$logfile"" |\
    grep --line-buffered -C5 ""FATAL"" |\
    while IFS= read -r line; do
      echo ""$line"" >> /tmp/fatal_context.txt
    done &
  # Background monitor; send email when file grows
  inotifywait -m -e modify ""$logfile"" --format ""%w%f"" |\
    while read -r _; do
      if grep -q ""FATAL"" /tmp/fatal_context.txt; then
        mail -s ""Fatal detected"" admin@example.com < /tmp/fatal_context.txt
        > /tmp/fatal_context.txt
      fi
    done
}
# Usage: watch_fatal /var/log/app.log",False,True,True,True,0,0,0,True,1,"The command uses watch and tail with grep but does not properly capture 5 lines before and after, and lacks email sending logic; the expected answer is a more complete function."
"Using only Bash and coreutils, generate a report of disk usage per user on /home, sorted descending, showing size in GiB with two decimal places.","du -sh /home/* | sort -rh | awk '{print $1 "" "" $2/1024/1024"" GiB""}'","#!/usr/bin/env bash
du -sh /home/* 2>/dev/null |\
  awk '{printf ""%s\t%.2fGiB\n"", $2, $1/1024}' |\
  sort -k2 -hr",False,True,True,True,1,1,0,True,2,"Uses du, sort, and awk but incorrectly converts size to GiB and lacks proper formatting for two decimal places."
"Create a Bash one‑liner that lists all systemd services that failed to start in the last boot, showing service name and the timestamp of the failure.","journalctl -b | grep ""Failed to start"" | awk '{print $1, $2, $3, $4, $5, $6, $7, $8, $9, $10, $11, $12, $13, $14, $15, $16, $17, $18, $19, $20, $21, $22, $23, $24, $25, $26, $27, $28, $29, $30, $3",systemctl --failed --no-legend | awk '{print $1}' | xargs -I{} systemctl show -p ExecMainStartTimestamp {} | grep -E 'ExecMainStartTimestamp=' | sed 's/ExecMainStartTimestamp=//' | paste <(systemctl --failed --no-legend | awk '{print $1}') -,False,True,False,True,0,0,0,True,1,"Command is incomplete and uses an incorrect approach; journalctl -b alone does not filter failed services, and the command is invalid due to syntax issues."
"Write a Bash script that watches a directory for new .tar.gz archives, verifies their integrity with tar -tzf, and moves valid archives to /var/archives/validated while moving corrupt ones to /var/archives/corrupt.","inotifywait -m -e create /var/archives/ | while read; do tar -tzf ""$f"" | grep -q .; echo $f; done","#!/usr/bin/env bash
inotifywait -m -e close_write --format ""%w%f"" /incoming |\
  while read -r file; do
    [[ ""$file"" == *.tar.gz ]] || continue
    if tar -tzf ""$file"" &>/dev/null; then
      mv ""$file"" /var/archives/validated/
    else
      mv ""$file"" /var/archives/corrupt/
    fi
  done",False,True,True,True,0,0,0,True,1,"Command lacks proper directory monitoring, file validation, and moving logic; misses key constraints like .tar.gz filtering and proper error handling."
"Using jq, extract all unique values of the field ""user.id"" from a large JSON lines file (one JSON object per line) and write them sorted to user_ids.txt.",cat data.jsonl | jq -r 'unique(.user.id[] | select(length > 0))' | sort > user_ids.txt,"jq -r '.""user""?.""id""' bigdata.jsonl | sort -u > user_ids.txt",False,True,True,True,1,1,1,True,3,"Uses jq but incorrect approach for unique values; sort -u is better for uniqueness, and the command may not handle missing fields properly."
"Search all JSON files in /etc for entries where the key ""enabled"" is true, extract the corresponding ""service"" name, and write a unique sorted list to /tmp/enabled_services.txt.","find /etc -name ""*.json"" -print0 | xargs -0 grep -Hn '""enabled"": true' | grep -v "".*_test"" | cut -d: -f2 | cut -d'""' -f2 | sort -u | uniq -u | tee /tmp/enabled_services.txt","find /etc -type f -name ""*.json"" -print0 | xargs -0 -r jq -r 'to_entries[] | select(.value.enabled==true) | .key' | sort -u > /tmp/enabled_services.txt",False,True,True,True,1,1,1,True,3,Uses grep and cut which may not reliably parse JSON; expected uses jq for correct JSON parsing.
"Create a tarball of all .conf files that contain the word ""PasswordAuthentication"" (case‑insensitive) in /etc/ssh, preserving directory structure, and compress with xz, naming the archive with the current date.","tar -czf ""sshd_config_$(date +%Y%m%d).tar.gz"" -C /etc/ssh sshd_config | pv | xz","tar -cJf ""ssh_conf_$(date +%F).tar.xz"" $(grep -ril ""PasswordAuthentication"" /etc/ssh --include='*.conf')",False,True,True,True,0,0,0,True,1,"Uses incorrect compression (gz instead of xz), incorrect filename, and does not properly include all matching files with case-insensitive search."
"Monitor /var/log/syslog in real time, filter lines that contain either ERROR or CRITICAL, prepend a timestamp in UTC, and write them to /var/log/critical_errors.log without buffering.","tail -f /var/log/syslog | grep -E ""ERROR|CRITICAL"" | date -u +""%Y-%m-%d %H:%M:%S"" | tee /var/log/critical_errors.log","stdbuf -oL tail -F /var/log/syslog | grep -Ei ""ERROR|CRITICAL"" | while IFS= read -r line; do printf ""%s %s\n"" ""$(date -u +'%Y-%m-%dT%H:%M:%SZ')"" ""$line""; done >> /var/log/critical_errors.log",False,True,True,True,1,1,1,True,3,"Uses tail, grep, and date but lacks proper line-wise processing and buffering control; misses some constraints like UTC timestamp formatting and non-buffering write."
"Write a Bash function called rotate_logs that compresses all *.log files in a given directory older than 14 days, appends a .gz suffix, and removes logs larger than 100 MiB after compression.","rotate_logs() { find ""$1"" -name ""*.log"" -mtime +14 -exec gzip {} +; find ""$1"" -name ""*.log.gz"" -size +100M -exec rm {} +; }","rotate_logs() {
  local dir=""$1""
  find ""$dir"" -type f -name ""*.log"" -mtime +14 -exec gzip -9 {} \; -exec rm -f {} \;
  find ""$dir"" -type f -name ""*.log.gz"" -size +100M -delete
}
# Usage: rotate_logs /var/log",False,True,True,True,1,2,1,True,3,Command compresses logs older than 14 days but does not remove them after compression; misses the size-based removal constraint.
"Using curl, download a JSON API from https://api.example.com/data, extract the field ""metrics.cpu"" from each element in the array, calculate the average, and print it with two decimal places.",curl https://api.example.com/data | jq '[.[] | {cpu: .metrics.cpu}] | add / length' | bc -l,"curl -s https://api.example.com/data | jq -r '.[].metrics.cpu' | awk '{sum+=$1; cnt+=1} END {if(cnt) printf ""%.2f\n"", sum/cnt}'",False,True,True,True,1,2,1,True,3,"Uses correct tools (curl, jq, bc) but misses the -s flag for silent mode and the decimal formatting in bc; also lacks explicit rounding."
"Find all files under /home that are larger than 1 GiB, have not been accessed in the last 180 days, and change their permissions to 600, logging each change to /var/log/old_big_files.log.",find /home -size +1G -atime +180 -exec chmod 600 {} \; 2>&1 | logger -t old_big_files.log,"find /home -type f -size +1G -atime +180 -print0 | while IFS= read -r -d '' file; do chmod 600 ""$file"" && echo ""$(date +%F) chmod 600 $file"" >> /var/log/old_big_files.log; done",False,True,True,True,1,1,1,True,3,Uses -exec with 2>&1 | logger which may not log properly; missing -type f to ensure only files are processed.
"Write a one‑liner that lists all processes consuming more than 5 % CPU for longer than 10 minutes, showing PID, user, CPU%, and command, sorted by CPU% descending.","ps aux --sort=-%cpu | awk '$3>5.0 && $2 !~ /kworker/ && $2 !~ /system/ && $2 !~ /nobody/ {print $2, $11, $3}' | head -20","ps -eo pid,user,pcpu,etime,comm --no-headers | awk '$3>5 && $4~/:([1-9][0-9]*):[0-5][0-9]/ {print}' | sort -k3 -nr",False,True,True,True,1,1,0,True,2,Command uses incorrect sorting and filtering; misses etime check and proper sorting by CPU% descending.
"Create a temporary directory, copy all .sh scripts from /usr/local/bin that contain the word ""backup"" (case‑insensitive) into it, then create a zip archive named backup_scripts_$(date +%s).zip and remove the temporary directory.",mktemp -d | xargs -I '{}' cp /usr/local/bin/'{}' '{}' | zip backup_scripts_$(date +%s).zip -r .,"tmpdir=$(mktemp -d) && grep -ril ""backup"" /usr/local/bin --include='*.sh' | xargs -I{} cp {} ""$tmpdir"" && zip -j ""backup_scripts_$(date +%s).zip"" ""$tmpdir""/* && rm -rf ""$tmpdir""",False,True,True,True,0,0,0,True,1,Command uses incorrect approach (copies to temp dir then zips current dir) and misses case-insensitive grep and .sh filter.
"Write a Bash script that watches a directory (/opt/incoming) for new .csv files, validates that each has exactly 5 columns, moves valid files to /opt/processed, and logs invalid ones to /var/log/invalid_csv.log.","inotifywait -m /opt/incoming | while read; do mv ""$w"" /opt/processed/ || echo ""$w"" >> /var/log/invalid_csv.log; done","#!/usr/bin/env bash
in_dir=""/opt/incoming""
proc_dir=""/opt/processed""
log_file=""/var/log/invalid_csv.log""
while true; do
  inotifywait -e close_write,moved_to ""$in_dir"" --format ""%f"" | while read file; do
    if [[ ""$file"" == *.csv ]]; then
      if awk -F',' 'NF!=5{exit 1}' ""$in_dir/$file""; then
        mv ""$in_dir/$file"" ""$proc_dir/""
      else
        echo ""$(date +%F_%T) Invalid: $file"" >> ""$log_file""
      fi
    fi
  done
done",False,True,True,True,0,0,0,True,1,"Command lacks validation for 5 columns, logging, and proper directory handling; incomplete solution."
"Generate a report of disk usage per user on the system, sorted descending, showing user name and total used space in GiB, and write it to /tmp/disk_usage_report.txt.",who | awk '{print $1}' | xargs -I '{}' du -sh /home/{} | sort -rh | head -20 | tee /tmp/disk_usage_report.txt,"du -sh /home/* 2>/dev/null | awk -F'/' '{print $NF}' | while read user; do size=$(du -sb /home/$user 2>/dev/null | cut -f1); echo -e ""$(printf ""%.2f"" $(echo ""$size/1024/1024/1024""|bc -l))\t$user""; done | sort -nr > /tmp/disk_usage_report.txt",False,True,True,True,1,1,1,True,3,Uses 'du' and 'sort' correctly but does not convert to GiB accurately and may include non-user directories; misses some constraints on output format.
